sa1,urban_liveability_index,c_dwelling_density_1600m_per_sqkm,c_street_connectivity_1600m_per_sqkm,c_access_large_public_open_space,c_sa1_prop_affordablehousing,c_sa2_prop_live_work_sa3,c_access_community_culture_leisure,c_access_early_years,c_access_education,c_access_health_services,c_access_sport_rec,c_access_food,c_access_convenience,c_access_busstop2012_400m,c_access_tramstops2012_600m,c_access_trainstations2012_800m,raw_dwelling_density_1600m_per_sqkm,raw_street_connectivity_1600m_per_sqkm,raw_access_large_public_open_space,raw_sa1_prop_affordablehousing,raw_sa2_prop_live_work_sa3,raw_access_community_culture_leisure,raw_access_early_years,raw_access_education,raw_access_health_services,raw_access_sport_rec,raw_access_food,raw_access_convenience,raw_access_busstop2012_400m,raw_access_tramstops2012_600m,raw_access_trainstations2012_800m
2126449,105.11607,97.08599721,96.40106682,109.9990019,94.82116692,101.0851013,124.6533017,109.0799399,108.7574588,112.2020696,121.6307626,107.3436677,105.4783824,108.1141733,95.9290239,95.82418596,12.42442495,63.07774859,0.881566215,0.068965517,0.273493379,0.839637811,0.908769786,0.794246529,0.732418669,0.876562317,0.741778007,0.614245216,0.89453996,0,0.017738522
2126450,100.123085,92.1321372,94.7090446,97.86735026,106.2619687,101.0851013,111.0562821,109.9776279,101.0969048,106.3437188,105.5124923,92.54003567,93.0812029,106.5009809,95.9290239,95.1237871,10.00069372,60.20840012,0.397211982,0.162162162,0.273493379,0.517282041,0.93317689,0.591238616,0.577609404,0.510112338,0.294314769,0.246814717,0.834317578,0,0.000288332
2126451,102.6616208,94.69693423,97.18827363,111.8737191,117.0449243,101.0851013,113.7472109,107.4345378,101.3775988,102.3161565,112.7258278,98.6823408,91.95302378,108.0904789,95.9290239,95.17231482,11.25554926,64.41270191,0.956413997,0.25,0.273493379,0.578522843,0.864033198,0.598677127,0.471179459,0.674108013,0.479975676,0.213377481,0.893655422,0,0.00149739
2126452,102.3552835,94.3835717,94.6707596,102.9819471,104.3198228,101.0851013,115.0936966,110.7266867,104.7946951,109.059807,112.0712949,95.93623246,98.59151852,108.4207571,95.9290239,95.17933568,11.10223315,60.14347602,0.601411434,0.146341463,0.273493379,0.608232198,0.953542937,0.689231621,0.649383121,0.659227164,0.396970199,0.410130737,0.905985098,0,0.001672311
2126453,99.80813975,91.25260509,94.39382765,105.1247465,108.9686215,101.0851013,108.7334155,109.7016033,96.27850431,102.0932618,103.0473343,90.37117852,95.86502198,105.9817927,95.9290239,95.11282657,9.570372833,59.67385201,0.686962356,0.184210526,0.273493379,0.465639649,0.925672098,0.463548971,0.465289377,0.454066803,0.228757625,0.329322196,0.814935668,0,1.53E-05
2126454,96.58119126,93.24090966,94.95321464,99.68941178,101.2349497,101.0851013,107.2396506,102.1349472,92.24244107,96.48075682,95.19324232,85.91490896,95.64210384,98.49406466,95.9290239,95.11226631,10.543173,60.62246615,0.469957494,0.121212121,0.273493379,0.432429997,0.719943432,0.356591592,0.316976688,0.275503484,0.094059815,0.322715296,0.535409918,0,1.30E-06
2126455,93.2843299,92.94961047,98.69967616,106.4432896,119.5332987,101.0851013,104.1263103,83.16612642,84.96319003,87.62448659,85.06769707,83.25331634,92.48991076,85.54634594,95.9290239,95.11221469,10.40065163,66.97575367,0.739604976,0.27027027,0.273493379,0.363213649,0.204203036,0.163688368,0.082946204,0.045298521,0.01360896,0.229289862,0.052056251,0,1.58E-08
2126456,99.3403819,94.278544,95.33834804,109.0209655,104.2574449,101.0851013,109.4735991,105.9635465,95.16219499,96.61311285,106.4144902,97.70292896,95.38331892,94.07918926,95.9290239,95.1141728,11.05084717,61.27557928,0.842518267,0.145833333,0.273493379,0.482095545,0.824038637,0.433966303,0.32047425,0.530619322,0.450371401,0.315045369,0.370597393,0,4.88E-05
2126458,99.02681761,97.62219759,104.1747381,93.19541103,93.72056179,101.0851013,98.3401976,107.2929876,105.6784069,101.457874,97.0043977,107.2227019,97.81929176,94.97981737,95.9290239,95.11526517,12.68676696,76.26041931,0.210685563,0.06,0.273493379,0.234575739,0.860184611,0.712650357,0.448499002,0.316680226,0.738121624,0.3872433,0.404218906,0,7.60E-05
2126459,102.7725629,97.26726217,101.841384,110.8836405,99.27705813,101.0851013,98.5879714,110.1382642,96.86747869,108.4986647,104.457022,114.8518869,105.8258214,106.6236819,95.9290239,95.11731613,12.51311085,72.30349374,0.916885266,0.105263158,0.273493379,0.240084292,0.937544407,0.47915704,0.634554712,0.486116149,0.968725833,0.624542693,0.838898154,0,0.000127117
2126460,101.3833079,97.4878187,101.5528824,96.85259387,94.67767212,101.0851013,100.120439,103.6655469,101.8352964,107.8898157,103.3255182,113.7273926,103.6306456,108.5935436,95.9290239,95.13267975,12.62102059,71.81424981,0.356697997,0.06779661,0.273493379,0.274154389,0.761558675,0.610806305,0.618465634,0.460391334,0.934736208,0.55948156,0.912435423,0,0.000509897
2126461,99.73932861,98.48537911,102.6835681,103.4329796,102.4546199,101.0851013,104.9469451,97.65216194,106.5919825,97.14279279,94.44827643,99.2307272,98.83192732,101.771,95.9290239,95.18539538,13.10908814,73.73167813,0.619418834,0.131147541,0.273493379,0.381458151,0.598061662,0.736860494,0.334471254,0.258566634,0.496551524,0.417256029,0.657741793,0,0.001823287
2126462,99.83138106,97.83173758,104.4807115,89.35346602,98.6309539,101.0851013,100.6934419,108.6554217,112.9226611,99.60539254,97.79983453,103.0088985,95.97985234,101.7821013,95.9290239,95.12497546,12.78928673,76.77929213,0.05729653,0.1,0.273493379,0.286893495,0.897227626,0.90462615,0.399546438,0.334764537,0.610752738,0.332725565,0.658156216,0,0.000317945
2126463,99.00916807,98.52557982,95.95392518,88.11530495,95.22917624,101.0851013,106.7438273,101.8371503,108.2783314,103.1143425,99.37894255,104.6009127,95.24102881,99.38600255,95.9290239,97.37943035,13.12875678,62.31948125,0.007863148,0.072289157,0.273493379,0.421406763,0.711846677,0.781549451,0.492271845,0.370665665,0.65887389,0.310828141,0.568707015,0,0.056486873
2126464,99.34118064,94.20017879,94.49415114,105.8589544,98.33153975,101.0851013,106.1100667,103.8759493,99.2435277,97.03851906,98.40137708,103.8858186,92.66273052,108.1706072,95.9290239,95.11287194,11.01250612,59.84398161,0.716275487,0.097560976,0.273493379,0.407316882,0.767279275,0.542123342,0.331715779,0.348440648,0.637259038,0.234411935,0.896646706,0,1.64E-05
2126465,103.0058847,96.03308985,92.25539785,112.4769297,98.04638341,101.0851013,115.5271104,109.9415428,104.0312209,109.026818,114.2432844,97.29776385,105.5400175,106.6291553,95.9290239,95.15322829,11.90927828,56.04748101,0.98049708,0.095238095,0.273493379,0.616682852,0.932195777,0.668999232,0.648511375,0.708607495,0.438124643,0.61607197,0.839102481,0,0.001021855
2126466,101.2462984,97.70422168,100.2776045,88.22113604,103.4049462,101.0851013,103.3990294,103.1635876,109.3322612,104.9823696,103.0073264,112.029104,98.15289813,106.9909592,95.9290239,96.38895482,12.72689816,69.65162054,0.012088439,0.138888889,0.273493379,0.347044608,0.747910981,0.809479036,0.541635209,0.453157221,0.883402743,0.397130803,0.852609049,0,0.031809534
2126467,96.23862476,95.51148647,96.6381878,89.52178557,86.35497363,101.0851013,103.5868894,101.3326975,90.08453979,94.55844095,101.8311236,99.99531903,88.88148774,109.5776537,95.9290239,95.11239592,11.65407802,63.47986076,0.064016661,0,0.273493379,0.351221144,0.698131186,0.299406297,0.266178722,0.426416169,0.519662524,0.122342579,0.949173416,0,4.53E-06
2126468,100.4465786,98.96888099,94.56974055,106.4399703,86.35497363,101.0851013,107.7575371,106.896206,98.31812255,98.76768297,104.1697389,107.8711819,106.2169857,104.1551705,95.9290239,95.24677334,13.34564682,59.97216689,0.739472452,0,0.273493379,0.443943743,0.849396575,0.517599715,0.377409627,0.479584747,0.75772296,0.636136111,0.746745698,0,0.003352495
2126469,96.41255985,93.89257972,91.79284383,94.74563779,101.9789485,101.0851013,108.5282638,104.9564729,97.01998151,101.9601346,102.3487023,85.61926656,89.61533468,88.90522092,95.9290239,95.11251449,10.86200984,55.26307721,0.272578116,0.127272727,0.273493379,0.461078679,0.796657468,0.483198429,0.461771438,0.438183357,0.085123555,0.144092506,0.17744703,0,7.49E-06
2126470,94.06512231,93.15781184,97.41932019,109.9855018,104.5416111,101.0851013,105.3641408,90.02005207,86.66936287,89.20621993,89.16985293,85.10623293,93.65778343,85.09852247,95.9290239,95.11224673,10.50251647,64.804513,0.881027226,0.148148148,0.273493379,0.390733321,0.390553383,0.208902668,0.12474414,0.138561315,0.0696163,0.263903545,0.035338471,0,8.14E-07
2126471,101.5731873,96.16939505,98.49118006,103.8364757,97.98484968,101.0851013,114.7426744,96.54629813,102.1153037,101.6638391,116.6864031,106.4707969,103.9650738,99.58661503,95.9290239,95.75460507,11.97596712,66.62218387,0.63552835,0.094736842,0.273493379,0.60003221,0.567994499,0.618226618,0.453941711,0.764151965,0.715394105,0.569393422,0.576196116,0,0.016004939
2126472,102.0792503,98.25736249,97.35830765,89.2306522,99.05426357,101.0851013,105.8049686,100.5310021,114.8650126,104.9652462,111.5756897,113.2664509,97.60411662,107.9963892,95.9290239,101.0336807,12.99752847,64.70104731,0.052393208,0.103448276,0.273493379,0.400533884,0.676334012,0.956099284,0.541182715,0.647959545,0.920803517,0.380865889,0.890142939,0,0.147531197
2126473,96.63126272,97.77168541,97.81729306,88.35407987,86.35497363,101.0851013,105.9136112,98.93473425,101.6410756,97.63851207,93.54263301,96.65888278,97.1289316,100.6122217,95.9290239,95.45121325,12.75990554,65.47939945,0.017396199,0,0.273493379,0.402949247,0.632933327,0.605659372,0.347570834,0.237976769,0.41881345,0.366782244,0.614483227,0,0.008446042
2126474,102.6451836,95.7415283,96.18802603,88.92054623,111.1827989,101.0851013,114.1388585,104.3481596,104.5952989,109.9752322,111.4333134,105.8943103,104.0772608,105.5227241,95.9290239,98.51481463,11.76662855,62.71647186,0.040012277,0.202247191,0.273493379,0.586079883,0.780118129,0.683947538,0.673573599,0.644722612,0.697968885,0.572718446,0.797798094,0,0.084774561
2126475,99.45643389,99.82642693,90.91496842,109.3715746,103.8920883,101.0851013,110.0267014,100.2235444,100.7444445,98.31254845,107.5232619,99.86798043,92.98819431,91.83198659,95.9290239,95.12461235,13.76521073,53.77436717,0.856516282,0.142857143,0.273493379,0.494392215,0.667974592,0.581898269,0.365382515,0.555827322,0.515813512,0.244058107,0.286706657,0,0.000308899
2126476,101.6630176,99.35527534,105.9821668,103.239967,123.3511983,101.0851013,100.9395391,100.8296426,114.3727694,96.80825815,100.5478296,101.8681053,95.83928571,99.4080966,95.9290239,95.117251,13.53469456,79.32547529,0.611712839,0.364705882,0.273493379,0.292364772,0.684453703,0.943054631,0.325631042,0.397240392,0.576270456,0.328559419,0.569531812,0,0.000125494
2126477,96.88895898,99.30375748,104.4208429,88.21078005,103.8920883,101.0851013,103.1733978,100.144323,108.8126564,94.23973719,91.32275258,95.50225065,93.30296278,85.45898732,95.9290239,95.20945111,13.50948888,76.67776644,0.011674977,0.142857143,0.273493379,0.342028324,0.665820652,0.795709289,0.257756848,0.187507636,0.383852411,0.253387288,0.04879505,0,0.002422626
2126501,96.8862339,96.05845731,96.86465421,104.6186861,104.9549437,102.4194035,99.14564561,95.66949034,88.5934869,94.32299705,92.29106318,97.58437195,93.12786536,101.7399119,95.9290239,95.1123924,11.9216896,63.8639048,0.666757975,0.151515152,0.287091757,0.252482606,0.544155104,0.259892767,0.259957023,0.209522243,0.446787827,0.24819771,0.656581238,0,4.44E-06
2126502,97.19189745,93.68300503,95.98456613,91.67222287,102.5685325,102.4194035,103.1135071,99.30112453,86.97329266,99.04928611,96.57224861,102.7146129,94.89029459,102.0951516,95.9290239,95.11223206,10.75947309,62.37144249,0.149872522,0.132075472,0.287091757,0.340696823,0.642895056,0.216956936,0.384851102,0.306855287,0.601857489,0.300432998,0.669842756,0,4.48E-07
2126503,94.92883173,93.36717151,97.58120374,110.5462169,103.8920883,102.4194035,91.18282164,102.9277992,96.03235776,86.85476338,83.74442039,92.33540869,85.19242121,95.67693969,95.9290239,95.11221467,10.60494802,65.07903678,0.903413685,0.142857143,0.287091757,0.075451656,0.741500164,0.457025983,0.06260596,0.015213735,0.288129594,0.013005164,0.430243308,0,1.52E-08
2126504,96.65828466,95.32552427,96.39339539,92.38884456,103.8920883,102.4194035,99.28047409,93.93031234,85.12617985,97.25210556,97.57356593,100.375116,95.59943398,104.229398,95.9290239,95.11223123,11.56309394,63.0647393,0.178483527,0.142857143,0.287091757,0.255480137,0.496868857,0.168007667,0.337359887,0.329620305,0.531142488,0.321450637,0.7495167,0,4.28E-07
2126505,98.49238396,93.09894274,94.53545452,109.8052846,100.7973034,102.4194035,105.6380538,101.3499491,88.65603459,98.80325478,99.46006917,103.8703055,95.58361272,97.54895707,95.9290239,95.11223664,10.47371411,59.91402428,0.873832082,0.117647059,0.287091757,0.396823005,0.698600237,0.261550307,0.378349626,0.372510085,0.636790131,0.320981723,0.500127932,0,5.63E-07
2126506,95.44297759,95.97474571,99.64414028,90.03824426,119.8349198,102.4194035,93.45087411,102.1792606,94.69680721,85.74979834,85.46467484,97.01278691,85.88420631,99.81109123,95.9290239,95.11222099,11.88073276,68.57738553,0.08463619,0.272727273,0.287091757,0.125875411,0.721148263,0.42163333,0.033406817,0.054323837,0.429510763,0.033508453,0.584576078,0,1.73E-07
2126507,94.64196862,98.05986432,96.93145391,100.579311,86.35497363,102.4194035,96.84135641,88.20378106,87.76399184,91.34119913,92.24198033,94.47746699,93.9385329,105.4664722,95.9290239,95.1123249,12.90090029,63.97718441,0.505486576,0,0.287091757,0.20125323,0.341171065,0.237910798,0.18116182,0.208406341,0.352876701,0.272224463,0.795698144,0,2.76E-06
2126508,92.6578382,94.94395198,96.71256982,95.21517486,86.35497363,102.4194035,93.08979085,96.26185604,92.53812095,87.82514071,86.7997647,95.82086309,89.27539345,86.12838538,95.9290239,95.11221444,11.37640544,63.60599855,0.291324308,0,0.287091757,0.117847742,0.560260846,0.364427234,0.08824857,0.084677197,0.393482977,0.134017248,0.073784472,0,9.42E-09
2126509,93.55595201,95.26609753,97.79490845,89.90518412,109.962628,102.4194035,92.54562393,96.46342541,91.90613144,86.08721144,84.93504037,95.2783399,87.10309344,90.41857923,95.9290239,95.11221505,11.53401874,65.44143939,0.079323786,0.192307692,0.287091757,0.105749724,0.565741285,0.347679245,0.042323093,0.042282561,0.377084354,0.069634114,0.233942487,0,2.47E-08
2126510,92.02558961,91.33723074,92.10532218,91.86905348,106.8149408,102.4194035,90.37860918,91.06390481,93.64683861,86.91695561,83.84630643,91.13846033,85.06902515,89.98041539,95.9290239,95.11221406,9.611776874,55.79298118,0.157730952,0.166666667,0.287091757,0.057572258,0.418934537,0.393808719,0.064249415,0.017530121,0.251949933,0.009347923,0.217585312,0,3.76E-11
2126511,93.38853235,91.00021026,93.42960091,88.87528681,95.12353097,102.4194035,90.90933187,104.641906,96.99340114,90.12149476,83.70003626,92.76523865,85.66582656,100.3709823,95.9290239,95.11221409,9.446885848,58.0387065,0.038205303,0.071428571,0.287091757,0.069371382,0.788104756,0.482494038,0.148930644,0.014204659,0.301121886,0.027036063,0.605477474,0,8.99E-10
2126512,96.77029199,94.33085363,92.32312852,107.9274803,105.0358132,102.4194035,98.03908854,88.88764231,82.53819086,96.87691331,102.1509793,98.96738243,93.88101061,105.5163768,95.9290239,95.11221674,11.07644024,56.16233937,0.798861049,0.152173913,0.287091757,0.227881428,0.359764465,0.099424867,0.327445282,0.43368811,0.488591511,0.270519604,0.797561142,0,6.68E-08
2126513,94.82154659,94.30376009,92.45538877,105.7405082,91.77084728,102.4194035,96.10975069,86.91032704,84.07618446,94.57976111,98.22942354,96.66968022,94.07248855,100.0516626,95.9290239,95.11221457,11.06318442,56.38662765,0.71154654,0.044117647,0.287091757,0.184988038,0.30600354,0.140182346,0.266742116,0.344531272,0.41913982,0.276194672,0.593556892,0,1.28E-08
2126514,92.6711365,93.15346363,93.60085797,107.0679684,86.35497363,102.4194035,92.61567325,95.2014583,92.85924082,88.93831779,86.41825266,94.21997937,88.47129501,84.51819158,95.9290239,95.11221408,10.50038906,58.32912597,0.764545174,0,0.287091757,0.107307073,0.531429852,0.372937045,0.117664719,0.076003494,0.34509373,0.110185191,0.013674032,0,5.09E-10
2126515,94.82127999,96.24738635,99.10019665,93.65356157,86.35497363,102.4194035,95.02739823,99.57943213,98.0707789,89.5285641,90.03268896,100.4061426,88.77809221,97.65482209,95.9290239,95.11229835,12.01412524,67.65496039,0.22897715,0,0.287091757,0.160924982,0.650461919,0.511045004,0.133262214,0.158177951,0.532080316,0.119278118,0.504079999,0,2.10E-06
2126516,96.805097,98.79623469,95.94342752,107.3675565,86.35497363,102.4194035,99.40886516,91.82537179,100.6845847,91.5543552,94.30357203,94.39420623,98.65403125,105.0484917,95.9290239,95.11821012,13.2611777,62.30167921,0.776506184,0,0.287091757,0.258334551,0.439637947,0.58031196,0.186794554,0.255276769,0.350360013,0.411983504,0.780094437,0,0.000149391
2126517,96.87002886,95.31639934,97.46832736,102.0124694,86.35497363,102.4194035,93.39160579,98.09366537,86.8634163,95.825547,98.50923326,107.8671798,100.298861,103.8329275,95.9290239,95.1122378,11.55862946,64.88761986,0.562705195,0,0.287091757,0.124557747,0.610065632,0.214045166,0.299662507,0.350892765,0.757601989,0.460733352,0.734715987,0,5.92E-07
2126518,94.73905973,94.17766193,96.35171982,110.2812514,86.35497363,102.4194035,91.96703216,91.41283483,88.31574348,89.22640367,92.92925706,102.1516708,94.22474233,97.0032864,95.9290239,95.11221507,11.00148949,62.99406544,0.892834979,0,0.287091757,0.092886367,0.428421542,0.252532449,0.125277504,0.224031625,0.584841673,0.280707205,0.4797574,0,2.53E-08
2126519,97.67565731,93.8807788,95.83792721,111.3602058,101.3256813,102.4194035,92.82570632,96.22724091,85.10103195,95.067604,97.11665932,106.0070774,98.40002882,105.3608196,95.9290239,95.11221922,10.85623611,62.12277072,0.935912059,0.12195122,0.287091757,0.111976567,0.5593197,0.167341237,0.27963356,0.319232501,0.701377447,0.40445532,0.791754009,0,1.29E-07
2126520,97.91084163,94.57142355,94.52072256,108.0000182,110.9069342,102.4194035,91.38769655,96.05143956,92.15027331,99.1942109,101.5767884,99.33130332,93.34190751,100.386425,95.9290239,95.11221461,11.19414176,59.88904168,0.801757114,0.2,0.287091757,0.080006472,0.554539864,0.354149107,0.388680798,0.42063384,0.499591596,0.254541541,0.606053968,0,1.38E-08
2126521,94.5541779,93.32280748,94.25294605,112.2100751,86.35497363,102.4194035,90.4329853,90.89351772,87.46833183,94.1740294,93.99770458,94.14352514,88.17378433,107.6517388,95.9290239,95.11221413,10.58324243,59.43494356,0.969842954,0,0.287091757,0.058781158,0.414301908,0.230075683,0.256020493,0.248322852,0.34278278,0.1013675,0.877276734,0,1.94E-09
2126522,93.09412311,95.8816219,96.2697663,110.7475549,122.3492876,102.4194035,89.21904683,85.64042017,86.02420522,86.96849221,86.10833295,87.56854888,85.27797034,89.04349406,95.9290239,95.11221407,11.8351709,62.85508783,0.911452071,0.3,0.287091757,0.031792657,0.271476234,0.191805718,0.06561129,0.068957449,0.144043702,0.01554069,0.182608929,0,2.62E-10
2126523,95.50285186,95.03011937,94.00608539,99.73051122,100.5195663,102.4194035,89.94098387,95.41609371,91.71053169,98.67108348,96.83051005,91.22523728,89.62624223,101.8012568,95.9290239,95.11221411,11.4185638,59.01631474,0.471598383,0.115384615,0.287091757,0.047842893,0.537265542,0.342495769,0.374856947,0.312726878,0.254572904,0.144415786,0.658871314,0,1.36E-09
2126524,90.75583024,92.61882099,81.05157909,108.3774021,86.35497363,102.4194035,88.21297706,97.89621293,95.52904275,88.0410703,86.02549056,83.21692789,84.80705058,86.3259468,95.9290239,95.11221406,10.23880919,37.04793128,0.816824105,0,0.287091757,0.009425531,0.604697128,0.443687923,0.093954595,0.067074021,0.012509061,0.001583459,0.081159676,0,1.68E-12
